id,deposit_amount_2017
537,98518.6045480221
538,67380.6937092169
539,199231.29972320382
540,123374.56203391214
541,173163.64522471305
542,1109338.3970207162
543,185413.0034308585
544,400021.44458834373
545,130592.67120308294
546,105897.201667348
547,390222.26471087424
548,91693.35488750407
549,92118.8688087426
550,352394.8828599569
551,84909.16467901612
552,221711.309592886
553,133112.1516047599
554,372021.57327787013
555,453797.36374613346
556,242250.2787334735
557,85097.20844272002
558,138698.74346333952
559,165973.17720319054
560,294503.92070752964
561,19418.353207793458
562,199325.3222387743
563,71519.77809035093
564,138688.1095576912
565,71469.02704437742
566,123798.44699061665
567,84866.66304602132
568,115299.058920113
569,92248.71557297016
570,91062.57410961304
571,156536.59415407156
572,156226.07161129382
573,84185.81558572447
574,493394.5604609823
575,150629.9673462836
576,1178.0223955372091
577,1178.0223955372091
578,41322.25364217834
579,370366.29953236965
580,1109.0731393478025
581,506697.11108416104
582,107273.80354174422
583,166554.26942375678
584,156943.98828573927
585,92308.23970613562
586,213463.22573232825
587,182088.54325070907
588,76826.65173987008
589,120835.4470931889
590,108300.83828143799
591,67169.48132933842
592,138698.74346333952
593,199313.77561621807
594,257413.4521023148
595,200712.63159642776
596,78178.42743758883
597,199737.56563279397
598,45688.14629260056
599,120683.10922707732
600,232389.42459557697
601,252575.30848447236
602,189015.6938355694
603,141500.69926032182
604,157254.510828517
605,261334.17901633136
606,189947.29009711722
607,85105.64114864757
608,166864.7919665345
609,54638.48058517882
610,58307.65001508386
611,123790.0142846891
612,62134.85672164011
613,157348.53334408748
614,10305.460034171141
615,141208.96935846875
616,81786.98407809762
617,199593.66047260995
618,1613533.9058264338
619,58478.609959808695
620,122057.19794498195
621,115657.1482074958
622,84211.27079182268
623,201963.263951459
624,133062.26896014638
625,121924.83940735414
626,189109.71635113988
627,148677.7701924314
628,81786.98407809762
629,141361.30722458032
630,168576.25818487437
631,92248.71557297016
632,76744.92512034746
633,116224.27316038906
634,122068.74456753816
635,67330.81106460337
636,361597.95899182244
637,100257.178565634
638,141208.96935846875
639,220778.9069785548
640,501328.2447942722
641,92257.14827889772
642,71452.00454420676
643,232389.42459557697
644,98468.72190340857
645,91234.89972055049
646,78203.88264368704
647,173421.9800289169
648,91122.09824277849
649,92308.23970613562
650,98460.28919748102
651,210817.73131067603
652,92059.34467557714
653,133053.83625421883
654,60510.818831472585
655,105838.88631680692
656,149741.6121437443
657,252110.52239747337
658,154251.16043378555
659,71519.77809035093
660,21532.494790907334
661,205707.12571394927
662,84262.36221906058
663,132088.08067504768
664,118090.01302201398
665,117937.67515590241
666,120835.4470931889
667,66580.41653410571
668,85086.57453707169
669,157096.32615185084
670,85097.20844272002
671,116765.54421315032
672,100308.26999287191
673,138698.74346333952
674,186232.67827967516
675,58212.86686325785
676,100248.74585970645
677,84533.89221270129
678,120672.475321429
679,32510.82711375442
680,31703.689407097572
681,182222.16383252662
682,45679.71358667302
683,78195.44993775949
684,133206.1741203304
685,48859.961984002424
686,251833.86259604213
687,98447.06486448193
688,91221.6753875514
689,105724.25950795715
690,99164.50887264988
691,85097.20844272002
692,140108.2628919019
693,81778.55137217007
694,62202.63026778427
695,98627.74021339076
696,100069.071110102
697,54524.684642577115
698,142910.98891178452
699,186184.99669212397
700,71460.43725013432
701,167696.43234842378
702,115726.0974636852
703,48928.91124019183
704,139085.2874790102
705,61173.65237497024
706,71510.31989474784
707,942519.3495225114
708,51036.45231192113
709,142157.32147200208
710,123562.19241896976
711,139639.10752234992
712,60510.818831472585
713,91443.69997601403
714,78167.79353194051
715,71460.43725013432
716,99104.98473948443
717,44346.72631755381
718,120683.10922707732
719,44662.73364842176
720,275971.13199835655
721,4934.09045433667
722,76744.92512034746
723,600249.239677353
724,117916.01811697577
725,121894.74966249995
726,54491.48098109426
727,138677.08642441288
728,81846.32491831423
729,1109.0731393478025
730,91862.21694305576
731,71438.78021120768
732,91486.20160900883
733,71460.43725013432
734,84593.8797520036
735,1119.7070449961323
736,173163.64522471305
737,1101820.2087586697
738,76666.51766855497
739,1109.0731393478025
740,44670.80731298313
741,66511.46727791631
742,92238.08166732184
743,167940.8146244458
744,58341.37790566717
745,92048.71076992882
746,335464.1401619115
747,29528.11089731028
748,189794.95223100565
749,71519.77809035093
750,81767.91746652174
751,115310.60554266922
752,105654.10146914337
753,257413.4521023148
754,99094.3508338361
755,172630.9803786634
756,115158.26767655765
757,138851.0813294511
758,151903.01850801788
759,115158.26767655765
760,66589.8747297088
761,98519.81333064647
762,76770.42481628213
763,105724.25950795715
764,98460.28919748102
765,85097.20844272002
766,107928.88936965451
767,38643.078290435
768,290633.2432408853
769,148677.7701924314
770,133053.83625421883
771,141035.13372717172
772,92248.71557297016
773,349366.00906819996
774,414928.50444822025
775,132079.64796912012
776,221188.09928523668
777,262471.0089778696
778,1178.0223955372091
779,466368.3191198622
780,122057.19794498195
781,464154.82910314953
782,172524.98344057112
783,60510.818831472585
784,210932.16095469586
785,122699.05715465131
786,152628.7565846636
787,122057.19794498195
788,277290.41415072087
789,592913.8617245753
790,133206.1741203304
791,62193.17207218119
792,58296.10339252765
793,115216.58302709872
794,1178.0223955372091
795,44739.75656917254
796,295273.1715451422
797,1178.0223955372091
798,156048.6111447357
799,173853.5749721896
800,123374.56203391214
801,120835.4470931889
802,66589.8747297088
803,44338.293611626264
804,148723.70385596214
805,1128.1397509236822
806,58224.41348581406
807,76702.6067803015
808,1131.2536675523477
809,76761.94762051811
810,105898.41044997238
811,154251.16043378555
812,85156.73257588547
813,84261.1534364362
814,166958.814482105
815,2302146.972335912
816,471693.7441288553
817,1178.0223955372091
818,1178.0223955372091
819,122679.99054307543
820,60630998.59576085
821,768738.3649558958
822,687306.4449798656
823,763132.8809605429
824,442073.8188702822
825,562969.3136601113
826,185878.4329530445
827,275150.1123449485
828,123848.32963523017
829,400983.1472227676
830,153445.46889216805
831,468738.9553813132
832,496011.0053767491
833,566207.7610283204
834,507144.66809663444
835,891378.2679884472
836,921092.8632245114
837,172574.86608518465
838,294968.18815211294
839,222293.61726819276
840,275730.44021008385
841,1574972.749912974
842,758443.6172377539
843,259147.11871276703
844,2121072.174093121
845,612568.3262362921
846,502303.23460487823
847,1008175.3692565183
848,1119.7070449961323
849,2136520.639696364
850,1131.2536675523477
851,1126689.0765357928
852,352039.41649979766
853,331463.5246065799
854,1128278.6665283237
855,765406.904889354
856,662216.0064494073
857,205707.12571394927
858,462832.9957089753
859,765406.904889354
860,447718.1716948097
861,849159.7591760673
862,1131.2536675523477
863,761594.1991080643
864,241127.2449651312
865,1545775.0533913425
866,414928.50444822025
867,533776.9952301339
868,373195.3358428434
869,257463.33474692833
870,2125193.0583718824
871,882266.9643314856
872,685674.5315704023
873,938612.5133298549
874,532920.234814276
875,92308.23970613562
876,168720.1633450584
877,261058.17130736014
878,3098923.851376365
879,307366.5369716007
880,123316.24668337106
881,394386.015572826
882,514421.040750971
883,506668.65189820103
884,232007.53539133375
885,494241.1286051674
886,221188.09928523668
887,1138945.614521143
888,277783.01647894684
889,944787.9120337709
890,1089208.951885309
891,1119.7070449961323
892,413525.406634143
893,493805.0215331324
894,412644.2957006935
895,3094802.9670976037
896,503828.5228639103
897,205851.03087413328
898,9263.817236249071
899,471155.87113484595
900,251939.1168506808
901,1115693.8408449523
902,416817.4433965068
903,2152308.378214363
904,123790.0142846891
905,232227.9532494025
906,108441.62952499335
907,154251.16043378555
908,251939.1168506808
909,251200.26138960134
910,91635.039536963
911,205698.6930080217
912,995364.5894843482
913,66522.10118356463
914,108453.17614754956
915,123570.62512489731
916,238846.41887237126
917,373344.7907516921
918,78178.42743758883
919,391324.2580814765
920,887342.3254647917
921,132137.9633196612
922,832303.0375971409
923,241757.6764052475
924,893177.9708957478
925,316189.64121168706
926,369924.8462838381
927,168567.82547894682
928,132079.64796912012
929,121754.75427683958
930,218002.91981383396
931,400464.1642719562
932,173853.5749721896
933,563686.0634304031
934,1119.7070449961323
935,913105.9685697518
936,1548076.7131222165
937,123374.56203391214
938,130534.35585254186
939,12783039.509885347
940,29516.564274754062
941,156943.98828573927
942,404174.482920801
943,78195.44993775949
944,105898.41044997238
945,58212.86686325785
946,107426.14140785579
947,48882.14251220697
948,201504.48086579208
949,44615.9649204369
950,115310.60554266922
951,133108.20262367715
952,1131.2536675523477
953,98687.26434655621
954,76677.1515742033
955,141450.8166157083
956,1222450.5404067526
957,76685.58428013085
958,330970.92227835394
959,131784.99870078318
960,41777.541484969566
961,172524.98344057112
962,122842.96231483533
963,84619.33495810181
964,205707.12571394927
965,122699.05715465131
966,187957.8961179489
967,154298.72569291215
968,274516.7187731672
969,142852.67356124343
970,61173.65237497024
971,608648.0455315502
972,71452.00454420676
973,107281.82898318322
974,76694.17407437395
975,76507.42674272477
976,37802.87979061083
977,98687.26434655621
978,60569.13418201366
979,98460.28919748102
980,142754.70206459018
981,131001.2381047656
982,76677.1515742033
983,120835.4470931889
984,1119.7070449961323
985,58470.17725388115
986,58481.72387643736
987,81761.52887199941
988,185248.6911422251
989,66522.10118356463
990,99218.91694065105
991,67322.37835867582
992,218002.91981383396
993,154251.16043378555
994,132079.64796912012
995,151894.58580209033
996,261776.89869994382
997,203892.20133660373
998,205698.6930080217
999,148669.33748650385
1000,78178.42743758883
1001,81761.52887199941
1002,3299608.186605731
1003,108300.83828143799
1004,156378.4094774054
1005,66589.8747297088
1006,44349.84023418248
1007,261751.22012836603
1008,116232.70586631661
1009,210923.7282487683
1010,122265.88480205293
1011,29516.564274754062
1012,1128.1397509236822
1013,319493.59021526715
1014,115158.26767655765
1015,331852.4268817803
1016,316189.64121168706
1017,142852.67356124343
1018,456035.8200372528
1019,99104.98473948443
1020,19912.405195582378
1021,156943.98828573927
1022,271812.37787244335
1023,415300.174122929
1024,173503.12045888844
1025,240388.38950405174
1026,275949.58815460186
1027,525640.4911607461
1028,130534.35585254186
1029,215962.62873773274
1030,390718.9507477755
1031,318251.14299881266
1032,251711.9303294032
1033,331652.5186844913
1034,310543.99166504113
1035,172622.54767273585
1036,331463.5246065799
1037,139314.95443927942
1038,507155.1401794477
1039,188873.58890642712
1040,1109.0731393478025
1041,258746.3374855357
1042,578015.198646299
1043,91862.21694305576
1044,48870.59588965076
1045,157084.7795292946
1046,37669.72504640109
1047,81933.83201917472
1048,99849.59244786305
1049,48879.028595578304
1050,149572.45413873185
1051,232007.53539133375
1052,1013137.5527409713
1053,48870.59588965076
1054,41845.68464338186
1055,108290.20437578966
1056,172950.87553827124
1057,27379.659265078146
1058,100069.071110102
1059,107928.88936965451
1060,32499.280491198206
1061,106999.70703807748
1062,270349.2812297473
1063,76778.85752220968
1064,45691.26020922923
1065,100128.59524326745
1066,48879.028595578304
1067,231802.74895456774
1068,116232.70586631661
1069,185257.12384815267
1070,76685.58428013085
1071,105673.16808071925
1072,152830.54230506194
1073,152549.2007572728
1074,71460.43725013432
1075,67110.14048912181
1076,1128.1397509236822
1077,66530.53388949219
1078,393817.2328127237
1079,133043.2023485705
1080,240388.38950405174
1081,1235694.881969264
1082,1109.0731393478025
1083,331463.5246065799
1084,1119.7070449961323
1085,400833.43664120097
1086,189983.94630891705
1087,122690.62444872376
1088,183292.0864018677
1089,4294610.214637315
1090,155213.20680166528
1091,456520.6502716466
1092,284723.6322391741
1093,257413.4521023148
1094,257712.342820666
1095,845465.7250504551
1096,320956.19006809307
1097,1128.1397509236822
1098,1128.1397509236822
1099,270841.88355797325
1100,142468.2458497726
1101,1119.7070449961323
1102,286499.31602147006
1103,526528.1662331036
1104,564598.5987657397
1105,412275.0233314487
1106,166509.535004915
1107,173853.5749721896
1108,353092.9997044726
1109,412275.0233314487
1110,1119.7070449961323
1111,312505.1134286429
1112,918680.7479871633
1113,320956.19006809307
1114,173163.64522471305
1115,454430.19150446996
1116,1119.7070449961323
1117,166615.53194300729
1118,764960.341684391
1119,1119.7070449961323
1120,261284.29637171782
1121,252575.30848447236
1122,580529.0338877536
1123,240417.03223041238
1124,100308.26999287191
1125,311733.9302470249
1126,595645.8833008849
1127,242955.83560103615
1128,504174.4750153829
1129,336967.4027502364
1130,138688.1095576912
1131,235106.8838149051
1132,71441.37063855844
1133,273631.56765655935
1134,241738.60979367164
1135,188965.81119095586
1136,130542.78855846942
1137,133043.2023485705
1138,292440.4553461627
1139,242477.4652547511
1140,295758.3106197427
1141,366779.89462441584
1142,274138.0385457235
1143,527443.6766405737
1144,373564.60821208823
1145,317094.5216619809
1146,274138.0385457235
1147,185354.6880803174
1148,154088.18866202567
1149,91122.09824277849
1150,60522.3654540288
1151,45691.26020922923
1152,34829.50222995612
1153,215962.62873773274
1154,85155.52379326109
1155,149332.2885262584
1156,139552.6826482529
1157,143005.011427355
1158,120691.54193300488
1159,214380.98570443265
1160,199172.98437266273
1161,331359.82455355435
1162,320270.5829159823
1163,138698.74346333952
1164,166430.208938467
1165,45669.07968102468
1166,61154.58576339436
1167,294918.30550749943
1168,4290689.989486638
1169,312593.14852123515
1170,277783.01647894684
1171,154098.82256767398
1172,273858.75417783693
1173,507385.84096583526
1174,350767.85731511
1175,260947.5784018997
1176,273631.56765655935
1177,235117.5177205534
1178,98468.72190340857
1179,505927.5249481231
1180,436546.7239844392
1181,199162.35046701442
1182,215799.65696597286
1183,189784.31832535734
1184,292421.3887345868
1185,152822.1095991344
1186,456111.7348471951
1187,166167.0690448861
1188,155787.9712465715
1189,387779.20010608685
1190,67183.15020440615
1191,320470.85474916926
1192,1119.7070449961323
1193,437361.8792238725
1194,455111.3671734841
1195,528180.7934383592
1196,1109.0731393478025
1197,1128.1397509236822
1198,358917.6125661194
1199,1128.1397509236822
1200,239940.46537839543
1201,409142.9218591954
1202,58202.232957609514
1203,130523.72194689354
1204,231794.31624864019
1205,130444.81706181618
1206,261284.29637171782
1207,35005.42393951252
1208,456325.33274421917
1209,217444.56308912014
1210,236107.42633279684
1211,29112.54443178947
1212,218061.23516437504
1213,91643.47224289055
1214,48870.59588965076
1215,37442.56406079996
1216,261284.29637171782
1217,310527.2991627347
1218,7624.230082419767
1219,120835.4470931889
1220,261569.840247162
1221,122274.31750798048
1222,173853.5749721896
1223,464485.72758381575
1224,239583.1824631932
1225,348680.4019160892
1226,223797.83422640973
1227,98508.26670809026
1228,54646.913291106364
1229,332410.804182891
1230,183425.58610306008
1231,516716.97163563047
1232,599423.0314812441
1233,183003.27474969727
1234,218011.3525197615
1235,12774887.362428732
1236,189144.61918596947
1237,361249.67827557045
1238,138486.60077567093
1239,50732.80034714733
1240,465212.3747845284
1241,168453.65428793148
1242,242129.18453849904
1243,578340.4318479226
1244,251860.7360593946
1245,310689.64505372546
1246,138638.9386417825
1247,76138.45612447448
1248,336655.8003274105
1249,565861.9611593094
1250,138638.9386417825
1251,150976.8878913054
1252,579151.5827778846
1253,115607.97729158709
1254,259961.21261726206
1255,291144.0342484525
1256,282861.6522043909
1257,172554.7174097398
1258,320834.4786703484
1259,494786.8800087437
1260,241837.74148483935
1261,66846.09651766185
1262,294073.03589119035
1263,709238.7755916273
1264,130474.55103098483
1265,182164.96747517888
1266,352043.715650484
1267,218660.8442545303
1268,369799.0690907279
1269,153746.07641778726
1270,106687.76068623028
1271,469107.9178185722
1272,141506.78036570456
1273,189574.78410189803
1274,166216.16842132658
1275,896754.0346079291
1276,287530.26938938524
1277,154838.39571248574
1278,200750.798271524
1279,181617.2870955018
1280,168605.99215404305
1281,310764.49370889144
1282,293095.765531181
1283,257065.17138606275
1284,142792.8687396864
1285,951.872251536432
1286,237206.63013405353
1287,446479.77021495823
1288,362500.0574418101
1289,402118.62039240776
1290,199105.15410966668
1291,198952.8162435551
1292,132994.0314326618
1293,132841.69356655024
1294,150570.1625247266
1295,338233.9115709014
1296,241390.3290774196
1297,827188.8553262468
1298,349586.51111205027
1299,262047.87960645155
1300,270720.78936299885
1301,108241.03345988094
1302,289637.27247564914
1303,286151.0353052181
1304,271464.09715619136
1305,404466.52652305533
1306,261402.93941211398
1307,166547.70168001123
1308,336453.07492231
1309,187881.6331490253
1310,241167.8352799493
1311,421111.96728784783
1312,251590.83613442874
1313,279550.88306695106
1314,391469.9114701608
1315,558702.9969341982
1316,438250.54863127787
1317,100084.58068264708
1318,217782.75168472633
1319,231306.93034484002
1320,172554.7174097398
1321,238943.45869328146
1322,337304.7291860952
1323,531579.5243070583
1324,318000.630857942
1325,469732.6345234387
1326,116012.13047272044
1327,307752.1900886142
1328,273144.18175275926
1329,284132.1458834638
1330,139549.26880965865
1331,189288.52434615348
1332,273510.47346158494
1333,148515.51014937635
1334,100096.12730520329
1335,693496.7466143054
1336,287919.5421227911
1337,199623.39444177863
1338,390001.39766227873
1339,232278.49633627225
1340,262047.87960645155
1341,534136.1468681126
1342,337798.6632910315
1343,117733.96517416135
1344,201696.7548943321
1345,168605.99215404305
1346,533973.272702838
1347,412864.7977445438
1348,469483.9106276655
1349,105626.7436291383
1350,27145.869273401637
1351,45434.37697244029
1352,66846.09651766185
1353,289094.6424791749
1354,41087.55093359394
1355,34584.16561572339
