id,deposit_amount_2017
602,198457.83
603,168846.48
604,160652.19
605,261579.77
606,209027.95
607,104415.31
608,146723.31
609,71030.086
610,73354.58
611,140601.17
612,77271.69
613,163093.73
614,22436.463
615,159434.69
616,100853.305
617,207618.5
618,1569053.8
619,67439.94
620,138017.25
621,121690.555
622,104535.18
623,208134.28
624,143477.23
625,139490.77
626,199834.25
627,161832.56
628,111767.77
629,168145.75
630,186205.23
631,109803.44
632,88590.58
633,122217.14
634,134793.61
635,83549.21
636,356248.88
637,117219.99
638,145985.08
639,235298.72
640,482110.8
641,109211.516
642,85307.25
643,237056.14
644,115703.98
645,106199.32
646,95504.51
647,196140.86
648,105679.96
649,107795.62
650,110856.78
651,213503.56
652,109853.87
653,149428.23
654,72089.64
655,125556.46
656,128355.49
657,269690.0
658,178887.47
659,88590.58
660,36038.977
661,222721.88
662,111197.08
663,143049.45
664,131688.77
665,131627.42
666,134155.3
667,83286.0
668,105914.84
669,175630.23
670,103642.37
671,90679.44
672,121014.13
673,128224.76
674,207370.08
675,71866.1
676,122048.24
677,98794.15
678,136488.39
679,45621.285
680,41835.54
681,202589.47
682,61161.645
683,99960.49
684,114562.18
685,61362.043
686,272371.84
687,111053.01
688,106972.266
689,124303.49
690,108637.09
691,103964.484
692,159133.0
693,97408.45
694,87056.625
695,117800.07
696,117320.055
697,70553.125
698,169059.23
699,202742.34
700,88545.945
701,188180.83
702,130347.69
703,64660.844
704,151978.58
705,83295.51
706,87542.36
707,922898.0
708,65322.09
709,179229.45
710,139617.53
711,148693.58
712,73273.875
713,106972.266
714,88334.37
715,87129.195
716,113324.9
717,56010.164
718,134155.3
719,55266.56
720,286811.47
721,18787.885
722,86893.49
723,640060.5
724,133566.72
725,140537.25
726,70553.125
727,142273.72
728,105581.66
729,34817.863
730,117808.945
731,87542.36
732,90065.21
733,87050.51
734,94633.18
735,34817.863
736,190543.06
737,1021285.0
738,89404.47
739,34817.863
740,55676.684
741,84603.05
742,109803.44
743,190092.22
744,76252.44
745,116706.89
746,337024.72
747,44328.883
748,224303.95
749,88590.58
750,105581.66
751,130062.71
752,118109.56
753,280212.03
754,117157.72
755,194556.33
756,133696.6
757,151903.8
758,177278.56
759,133078.39
760,82174.92
761,111965.53
762,89404.47
763,119185.86
764,111965.53
765,104415.31
766,116038.65
767,52150.734
768,302158.6
769,170849.84
770,142985.53
771,159052.5
772,108314.98
773,400391.28
774,440415.62
775,138734.98
776,229109.34
777,284592.03
778,34817.863
779,433287.47
780,136286.69
781,486432.7
782,191555.95
783,72705.0
784,234676.02
785,138368.55
786,185160.1
787,132084.25
788,291941.34
789,636705.4
790,139822.05
791,82402.695
792,80576.05
793,132653.25
794,34817.863
795,61796.348
796,404184.3
797,34817.863
798,159379.22
799,204058.47
800,138368.55
801,135913.94
802,81781.336
803,57962.95
804,178654.98
805,35418.12
806,71222.6
807,90402.56
808,34817.863
809,102765.85
810,117080.22
811,176827.72
812,96467.63
813,105581.66
814,173379.47
815,2635904.8
816,478602.06
817,34817.863
818,34817.863
819,134452.31
820,58990370.0
821,752925.56
822,690599.25
823,718140.6
824,441771.1
825,561466.75
826,201396.06
827,285277.3
828,148781.72
829,378898.38
830,178046.06
831,495702.78
832,493385.06
833,553262.7
834,513989.75
835,880025.2
836,943991.56
837,190666.69
838,313596.2
839,237841.02
840,288530.22
841,1129393.9
842,777940.44
843,267659.03
844,1663146.1
845,640540.3
846,472739.16
847,1060477.2
848,35151.348
849,1690076.9
850,35151.348
851,1122440.9
852,348105.53
853,336316.78
854,1156086.2
855,791504.2
856,693632.3
857,219021.34
858,453158.7
859,777940.44
860,459605.16
861,821395.44
862,35151.348
863,729906.75
864,255778.4
865,1278094.0
866,440898.75
867,528960.25
868,431286.84
869,277256.16
870,1618926.4
871,838641.75
872,701914.06
873,978538.75
874,564073.4
875,109087.92
876,188084.4
877,267728.66
878,2696735.0
879,335984.06
880,148207.25
881,383193.6
882,537048.25
883,495394.12
884,242880.95
885,485135.28
886,235237.28
887,1137849.6
888,288741.72
889,962846.06
890,1199739.1
891,35151.348
892,403324.3
893,501952.22
894,382954.5
895,3149049.5
896,519329.47
897,223296.34
898,22234.385
899,492243.9
900,267426.38
901,1123276.9
902,436582.84
903,1858674.1
904,136880.1
905,241291.78
906,120029.58
907,175339.27
908,254735.3
909,272604.62
910,105032.98
911,225965.9
912,961388.25
913,82233.02
914,116778.8
915,137694.25
916,249827.58
917,334212.7
918,87491.41
919,376017.5
920,904813.9
921,143500.3
922,850391.8
923,257883.92
924,919365.2
925,330641.28
926,421620.8
927,184394.06
928,137761.28
929,135657.48
930,227912.84
931,430084.25
932,200887.69
933,550369.3
934,35151.348
935,934928.0
936,1189479.6
937,136582.11
938,128092.22
939,11476670.0
940,44662.363
941,184460.81
942,456573.88
943,101090.33
944,122628.91
945,73688.06
946,129226.34
947,62791.07
948,213046.86
949,57826.21
950,129871.19
951,170213.38
952,35151.348
953,117643.266
954,90270.78
955,160409.4
956,1123298.4
957,88420.91
958,339627.44
959,140396.52
960,59491.758
961,184394.06
962,140537.25
963,112171.9
964,216655.3
965,139956.55
966,212356.05
967,160013.12
968,284592.03
969,147585.36
970,77909.414
971,456975.12
972,92694.11
973,173242.89
974,99534.26
975,95956.81
976,50789.426
977,117492.43
978,79421.07
979,108314.98
980,175339.27
981,141046.23
982,86932.445
983,128623.32
984,33662.88
985,70258.49
986,76585.92
987,95011.3
988,199568.8
989,83619.484
990,109803.44
991,85117.18
992,224576.86
993,178887.47
994,142534.69
995,176827.72
996,272172.75
997,216080.83
998,222278.69
999,148242.73
1000,100733.44
1001,93694.25
1002,2804862.0
1003,122305.695
1004,178654.98
1005,84222.24
1006,62129.83
1007,289393.75
1008,133566.72
1009,227928.11
1010,140086.44
1011,43173.902
1012,35751.605
1013,317842.25
1014,133115.89
1015,339052.97
1016,329952.2
1017,170222.9
1018,462521.0
1019,117492.43
1020,36372.457
1021,179469.25
1022,282988.06
1023,447739.16
1024,188321.66
1025,253715.48
1026,284702.84
1027,576108.0
1028,150818.64
1029,226568.23
1030,419091.5
1031,361562.25
1032,264550.6
1033,357781.2
1034,319016.2
1035,202039.56
1036,335449.28
1037,174819.9
1038,548743.56
1039,217848.2
1040,33662.88
1041,272604.47
1042,634904.5
1043,107184.625
1044,60446.133
1045,185741.88
1046,47841.695
1047,98274.79
1048,109368.32
1049,60649.86
1050,185610.94
1051,242306.48
1052,1029202.06
1053,57704.953
1054,58638.0
1055,129383.01
1056,184394.06
1057,40760.25
1058,117192.44
1059,122756.51
1060,45954.766
1061,116136.445
1062,289821.22
1063,91539.445
1064,61302.61
1065,116327.18
1066,63974.6
1067,248308.56
1068,133227.7
1069,196407.5
1070,88924.06
1071,119636.69
1072,177402.19
1073,168720.22
1074,87674.26
1075,83875.586
1076,35751.605
1077,79594.4
1078,365581.47
1079,142985.53
1080,246640.16
1081,1132865.0
1082,34817.863
1083,339627.44
1084,34817.863
1085,357066.28
1086,203695.4
1087,137252.27
1088,233097.98
1089,4632458.0
1090,148749.84
1091,451991.06
1092,298709.47
1093,275193.22
1094,293776.5
1095,853000.0
1096,328848.34
1097,33929.66
1098,33929.66
1099,287330.84
1100,166339.64
1101,33329.402
1102,290787.06
1103,544123.1
1104,600024.44
1105,439231.22
1106,182258.22
1107,195663.06
1108,358473.56
1109,441349.6
1110,34817.863
1111,324343.16
1112,972129.3
1113,333630.03
1114,188715.8
1115,496914.94
1116,34817.863
1117,197061.05
1118,849306.06
1119,34817.863
1120,279706.94
1121,272085.28
1122,693366.06
1123,256463.66
1124,116807.9
1125,322611.75
1126,566822.56
1127,275785.47
1128,512316.53
1129,345581.1
1130,143943.02
1131,251558.03
1132,86795.71
1133,259890.78
1134,253189.8
1135,195983.55
1136,140465.53
1137,142404.83
1138,309559.28
1139,266157.75
1140,316214.2
1141,357755.38
1142,283214.4
1143,544115.9
1144,363085.78
1145,333753.66
1146,287787.8
1147,207370.08
1148,168402.56
1149,106972.266
1150,67374.34
1151,57371.473
1152,45991.957
1153,229309.34
1154,104415.31
1155,190500.02
1156,170229.83
1157,165820.28
1158,137039.3
1159,223053.22
1160,207077.06
1161,337564.53
1162,332771.53
1163,144072.88
1164,172798.77
1165,53700.09
1166,72293.7
1167,308638.62
1168,4632458.0
1169,328870.16
1170,292734.56
1171,181165.58
1172,289100.72
1173,540277.4
1174,370423.84
1175,271369.56
1176,275291.0
1177,253033.25
1178,125610.75
1179,548425.0
1180,435067.6
1181,215464.53
1182,230121.11
1183,214051.67
1184,312165.16
1185,177719.84
1186,460345.72
1187,171440.17
1188,185610.94
1189,428681.25
1190,90009.055
1191,333630.03
1192,34817.863
1193,430717.3
1194,454996.47
1195,487879.47
1196,34817.863
1197,36310.938
1198,419670.8
1199,33929.66
1200,276725.06
1201,441462.88
1202,72481.46
1203,139956.55
1204,243563.19
1205,155706.3
1206,279706.94
1207,46617.48
1208,452574.7
1209,214992.02
1210,239252.7
1211,42920.113
1212,233883.0
1213,97202.94
1214,63641.12
1215,46617.48
1216,270684.3
1217,327079.84
1218,20795.705
1219,135496.39
1220,279706.94
1221,135312.97
1222,204159.19
1223,465873.7
1224,250278.42
1225,347688.88
1226,238733.83
1227,119539.3
1228,69018.63
1229,337045.16
1230,198478.23
1231,456639.25
1232,621209.5
1233,201476.75
1234,221261.14
1235,11345764.0
1236,218488.53
1237,357180.9
1238,177449.7
1239,65855.98
1240,450189.8
1241,193667.06
1242,264550.6
1243,443911.66
1244,270283.56
1245,318237.25
1246,141360.23
1247,87875.84
1248,395473.84
1249,558149.94
1250,173571.89
1251,168395.64
1252,550472.44
1253,133806.0
1254,276681.7
1255,301721.84
1256,301398.75
1257,207423.95
1258,333179.2
1259,491795.06
1260,251933.1
1261,83875.586
1262,305161.38
1263,729785.0
1264,139822.05
1265,203634.73
1266,409692.9
1267,224576.86
1268,443793.53
1269,178654.98
1270,123098.88
1271,475577.62
1272,168713.3
1273,202431.98
1274,196480.64
1275,922266.25
1276,301677.1
1277,184148.6
1278,224777.7
1279,204077.92
1280,191839.8
1281,320990.3
1282,313322.1
1283,276681.7
1284,168145.75
1285,35151.348
1286,247819.77
1287,431345.06
1288,412185.34
1289,419795.22
1290,210707.31
1291,212915.58
1292,161524.47
1293,141077.95
1294,167647.55
1295,371943.6
1296,256506.25
1297,756692.5
1298,380274.62
1299,288819.28
1300,311081.88
1301,133125.7
1302,304579.1
1303,304022.7
1304,284995.88
1305,387308.9
1306,286214.2
1307,180725.22
1308,397604.62
1309,211781.58
1310,257783.2
1311,367386.25
1312,274386.12
1313,297284.53
1314,379831.4
1315,633963.56
1316,435327.06
1317,110856.78
1318,228576.05
1319,243673.97
1320,190092.22
1321,250301.33
1322,349292.28
1323,658471.2
1324,333735.6
1325,487299.4
1326,133696.6
1327,316328.8
1328,282427.34
1329,302118.5
1330,168395.64
1331,210907.77
1332,282009.75
1333,158470.11
1334,118562.66
1335,689270.9
1336,297396.7
1337,214890.06
1338,390704.12
1339,242517.98
1340,284702.84
1341,528823.75
1342,348515.72
1343,130490.29
1344,219312.56
1345,192808.75
1346,505206.6
1347,428188.0
1348,460824.3
1349,126014.19
1350,40760.25
1351,59784.89
1352,84478.34
1353,304022.7
1354,52317.938
1355,46325.438
1356,46325.438
1357,65463.07
1358,40760.25
1359,46325.438
1360,91194.57
1361,55600.04
1362,45296.184
1363,40760.25
1364,99883.41
1365,35151.348
1366,392157.12
1367,285232.84
1368,62456.883
1369,331197.7
1370,33072.996
1371,44662.363
1372,74304.5
1373,409403.03
1374,83433.16
1375,316328.8
1376,334567.3
1377,193383.22
1378,231645.64
1379,180092.17
1380,203557.53
1381,237150.83
1382,175983.7
1383,188492.2
1384,139596.81
1385,72589.53
1386,10407306.0
1387,138078.6
1388,208853.3
1389,146104.83
1390,135496.39
1391,97125.99
1392,75232.945
1393,462957.22
1394,71765.55
1395,239470.86
1396,140787.53
1397,172980.55
1398,300866.84
1399,120180.77
1400,302366.2
1401,250402.05
1402,19125736.0
1403,272604.62
1404,255203.94
1405,190406.1
1406,378184.12
1407,219798.6
1408,33662.88
1409,75687.71
1410,79501.77
1411,87435.6
1412,111230.81
1413,74929.88
1414,49300.965
1415,50829.477
1416,91205.65
1417,90713.8
1418,186388.17
1419,86143.89
1420,167224.84
1421,111230.81
1422,40093.297
1423,274900.2
1424,520832.6
1425,421717.06
1426,207319.48
1427,233187.56
1428,296546.1
1429,407269.94
1430,301365.4
1431,356248.88
1432,435422.25
1433,274093.1
1434,80744.56
1435,284702.84
1436,188603.77
1437,267450.53
1438,330833.6
1439,487155.62
1440,330229.7
1441,159199.0
1442,307401.97
1443,218371.39
1444,109390.04
1445,211381.52
1446,288526.25
1447,279706.94
1448,417818.12
1449,209024.7
1450,248156.6
1451,520852.56
1452,202543.86
1453,612638.3
1454,304579.1
1455,234464.52
1456,436053.66
1457,128403.79
1458,190092.22
1459,379257.1
1460,286467.3
1461,357180.9
1462,384680.53
1463,196136.45
1464,547952.1
1465,102809.21
1466,161289.75
1467,679842.25
1468,116198.875
1469,250444.64
1470,553063.44
1471,261005.3
1472,446300.03
1473,302158.6
1474,292884.75
1475,209156.67
1476,354426.16
1477,242306.48
1478,193667.06
1479,142407.1
1480,135807.42
1481,225948.81
1482,199615.81
1483,235544.73
1484,354426.16
1485,237266.55
1486,224576.86
1487,224576.86
1488,345988.75
1489,199816.27
1490,150818.64
1491,239219.12
1492,135281.56
1493,445894.22
1494,161256.53
1495,118645.89
1496,179226.28
1497,138017.25
1498,176061.27
1499,251812.12
1500,33662.88
1501,612920.9
1502,297907.22
1503,278084.34
1504,128280.8
1505,554950.06
1506,355164.97
1507,147715.72
1508,133363.17
1509,151226.23
1510,90270.78
1511,160935.11
1512,88334.37
1513,35151.348
1514,213371.58
1515,469492.44
1516,124850.05
1517,138490.44
1518,217057.28
1519,82593.97
1520,128763.7
1521,60841.766
1522,133832.08
1523,138819.39
1524,35151.348
1525,35151.348
1526,301670.97
1527,126007.29
1528,215340.9
1529,79594.4
1530,87875.84
1531,254211.66
1532,142534.69
1533,187681.17
1534,63455.242
1535,127153.945
1536,96114.43
1537,133696.61
1538,263771.12
1539,113163.375
1540,94098.58
1541,66299.086
1542,67108.34
1543,96359.04
1544,190969.3
1545,130074.555
1546,96479.01
1547,33662.88
1548,73303.516
1549,199682.8
1550,84923.805
1551,79247.74
1552,110254.266
1553,143943.02
1554,130115.92
1555,108314.98
1556,114375.86
1557,51326.934
1558,129896.86
1559,113651.14
1560,179205.12
1561,819546.56
1562,148685.92
1563,97568.266
1564,76058.14
1565,107687.78
1566,100282.61
1567,100282.61
1568,248600.47
1569,151198.97
1570,117362.55
1571,77605.17
1572,393490.1
1573,107687.78
1574,169815.05
1575,153845.27
1576,89819.95
1577,172928.62
1578,124108.555
1579,129769.26
1580,197577.45
1581,149272.72
1582,129151.945
1583,209259.12
1584,278642.75
1585,35151.348
1586,73383.82
1587,93149.19
1588,108138.61
1589,93054.74
1590,172972.62
1591,450284.56
1592,35151.348
1593,104456.75
1594,100652.96
1595,140086.44
1596,95093.3
1597,60376.945
1598,63627.086
1599,356887.88
1600,212923.23
1601,125789.836
1602,422257.66
1603,168145.75
1604,618433.1
1605,128874.13
1606,466516.9
1607,201380.89
1608,108611.02
1609,96512.56
1610,225710.75
1611,9534326.0
1612,91811.47
1613,138276.88
1614,410366.06
1615,81899.54
1616,133569.0
1617,34817.863
1618,117349.24
1619,247894.34
1620,233504.66
1621,214253.56
1622,193207.52
1623,66059.6
